Year,StateID,Age,Education,Sex,Income,Race/Ethnicity,Obese,Overweight
2022,NY,Unknown,College graduate,Unknown,Unknown,Unknown,23.9,33.9
2022,NY,Unknown,High school graduate,Unknown,Unknown,Unknown,33.8,33.1
2022,NY,Unknown,Less than high school,Unknown,Unknown,Unknown,34.5,35.7
2022,NY,Unknown,Some college or technical school,Unknown,Unknown,Unknown,33.2,33.9
2022,NY,Unknown,Unknown,Female,Unknown,Unknown,30.3,29.4
2022,NY,Unknown,Unknown,Male,Unknown,Unknown,29.9,38.4
2022,NY,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,34.3,31.4
2022,NY,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,32.9,32.6
2022,NY,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.2,33.8
2022,NY,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,30.1,34.8
2022,NY,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,34.6,33.5
2022,NY,Unknown,Unknown,Unknown,Data not reported,Unknown,27.0,34.5
2022,NY,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,32.9,34.6
2022,NY,Unknown,Unknown,Unknown,Unknown,2 or more races,29.2,28.1
2022,NY,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,36.4,21.6
2022,NY,Unknown,Unknown,Unknown,Unknown,Asian,15.4,30.7
2022,NY,Unknown,Unknown,Unknown,Unknown,Hispanic,35.1,37.2
2022,NY,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,37.2,34.6
2022,NY,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.5,33.8
2022,NY,Unknown,Unknown,Unknown,Unknown,Unknown,30.1,33.9
2022,OH,18 - 24,Unknown,Unknown,Unknown,Unknown,26.6,27.0
2022,OH,25 - 34,Unknown,Unknown,Unknown,Unknown,34.3,30.1
2022,OH,35 - 44,Unknown,Unknown,Unknown,Unknown,44.2,30.7
2022,OH,45 - 54,Unknown,Unknown,Unknown,Unknown,46.2,33.2
2022,OH,55 - 64,Unknown,Unknown,Unknown,Unknown,40.9,34.7
2022,OH,65 or older,Unknown,Unknown,Unknown,Unknown,35.3,37.1
2022,OH,Unknown,College graduate,Unknown,Unknown,Unknown,33.1,35.9
2022,OH,Unknown,High school graduate,Unknown,Unknown,Unknown,40.0,31.7
2022,OH,Unknown,Less than high school,Unknown,Unknown,Unknown,37.8,32.8
2022,OH,Unknown,Some college or technical school,Unknown,Unknown,Unknown,40.8,31.3
2022,OH,Unknown,Unknown,Female,Unknown,Unknown,39.1,29.0
2022,OH,Unknown,Unknown,Male,Unknown,Unknown,37.2,36.6
2022,OH,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,43.3,28.4
2022,OH,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,39.8,32.6
2022,OH,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,41.5,31.6
2022,OH,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,39.8,33.2
2022,OH,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,38.0,35.5
2022,OH,Unknown,Unknown,Unknown,Data not reported,Unknown,34.5,34.2
2022,OH,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,41.5,25.2
2022,OH,Unknown,Unknown,Unknown,Unknown,2 or more races,40.4,30.1
2022,OH,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,31.5,32.9
2022,OH,Unknown,Unknown,Unknown,Unknown,Asian,13.5,24.4
2022,OH,Unknown,Unknown,Unknown,Unknown,Hispanic,36.6,35.5
2022,OH,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,46.0,28.5
2022,OH,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,37.8,33.5
2022,OH,Unknown,Unknown,Unknown,Unknown,Unknown,38.1,32.8
2022,OK,18 - 24,Unknown,Unknown,Unknown,Unknown,29.7,24.7
2022,OK,25 - 34,Unknown,Unknown,Unknown,Unknown,42.7,29.7
2022,OK,35 - 44,Unknown,Unknown,Unknown,Unknown,45.5,31.5
2022,OK,45 - 54,Unknown,Unknown,Unknown,Unknown,48.5,29.3
2022,OK,55 - 64,Unknown,Unknown,Unknown,Unknown,39.9,38.1
2022,OK,65 or older,Unknown,Unknown,Unknown,Unknown,34.2,36.9
2022,OK,Unknown,College graduate,Unknown,Unknown,Unknown,36.4,35.1
2022,OK,Unknown,High school graduate,Unknown,Unknown,Unknown,40.9,29.6
2022,OK,Unknown,Less than high school,Unknown,Unknown,Unknown,38.5,31.6
2022,OK,Unknown,Some college or technical school,Unknown,Unknown,Unknown,42.4,33.2
2022,OK,Unknown,Unknown,Female,Unknown,Unknown,41.6,27.8
2022,OK,Unknown,Unknown,Male,Unknown,Unknown,38.4,36.7
2022,OK,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,38.6,31.1
2022,OK,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,43.1,28.1
2022,OK,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,42.4,33.5
2022,OK,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,38.5,36.8
2022,OK,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,40.7,35.7
2022,OK,Unknown,Unknown,Unknown,Data not reported,Unknown,38.0,31.9
2022,OK,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,43.3,25.8
2022,OK,Unknown,Unknown,Unknown,Unknown,2 or more races,40.3,30.3
2022,OK,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,47.8,30.3
2022,OK,Unknown,Unknown,Unknown,Unknown,Asian,7.0,30.5
2022,OK,Unknown,Unknown,Unknown,Unknown,Hispanic,44.2,31.1
2022,OK,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,52.2,31.4
2022,OK,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,38.3,33.1
2022,OK,Unknown,Unknown,Unknown,Unknown,Unknown,40.0,32.3
2022,OR,18 - 24,Unknown,Unknown,Unknown,Unknown,17.8,24.9
2022,OR,25 - 34,Unknown,Unknown,Unknown,Unknown,30.0,34.1
2022,OR,35 - 44,Unknown,Unknown,Unknown,Unknown,34.9,36.5
2022,OR,45 - 54,Unknown,Unknown,Unknown,Unknown,37.3,36.4
2022,OR,55 - 64,Unknown,Unknown,Unknown,Unknown,38.1,39.3
2022,OR,65 or older,Unknown,Unknown,Unknown,Unknown,25.9,39.5
2022,OR,Unknown,College graduate,Unknown,Unknown,Unknown,25.0,37.3
2022,OR,Unknown,High school graduate,Unknown,Unknown,Unknown,34.0,35.1
2022,OR,Unknown,Less than high school,Unknown,Unknown,Unknown,30.9,36.2
2022,OR,Unknown,Some college or technical school,Unknown,Unknown,Unknown,34.3,35.5
2022,OR,Unknown,Unknown,Female,Unknown,Unknown,31.4,32.1
2022,OR,Unknown,Unknown,Male,Unknown,Unknown,30.5,39.8
2022,OR,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.7,31.4
2022,OR,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,29.7,35.9
2022,OR,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,30.5,36.3
2022,OR,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,33.8,34.9
2022,OR,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,32.8,35.5
2022,OR,Unknown,Unknown,Unknown,Data not reported,Unknown,27.9,38.1
2022,OR,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,40.6,28.2
2022,OR,Unknown,Unknown,Unknown,Unknown,2 or more races,31.4,35.5
2022,OR,Unknown,Unknown,Unknown,Unknown,Asian,13.0,33.2
2022,OR,Unknown,Unknown,Unknown,Unknown,Hispanic,37.6,37.6
2022,OR,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,29.9,44.9
2022,OR,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,30.4,35.7
2022,OR,Unknown,Unknown,Unknown,Unknown,Unknown,30.9,36.0
2022,PA,18 - 24,Unknown,Unknown,Unknown,Unknown,16.0,30.8
2022,PA,25 - 34,Unknown,Unknown,Unknown,Unknown,30.4,33.1
2022,PA,35 - 44,Unknown,Unknown,Unknown,Unknown,35.5,33.3
2022,PA,45 - 54,Unknown,Unknown,Unknown,Unknown,39.6,37.6
2022,PA,55 - 64,Unknown,Unknown,Unknown,Unknown,38.6,34.8
2022,PA,65 or older,Unknown,Unknown,Unknown,Unknown,34.3,34.9
2022,PA,Unknown,College graduate,Unknown,Unknown,Unknown,25.5,37.8
2022,PA,Unknown,High school graduate,Unknown,Unknown,Unknown,36.1,33.2
2022,PA,Unknown,Less than high school,Unknown,Unknown,Unknown,45.5,29.7
2022,PA,Unknown,Some college or technical school,Unknown,Unknown,Unknown,34.8,33.4
2022,PA,Unknown,Unknown,Female,Unknown,Unknown,34.3,30.1
2022,PA,Unknown,Unknown,Male,Unknown,Unknown,32.4,38.3
2022,PA,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,43.1,29.0
2022,PA,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,38.9,33.3
2022,PA,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,33.1,37.2
2022,PA,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,35.3,33.3
2022,PA,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,35.0,37.8
2022,PA,Unknown,Unknown,Unknown,Data not reported,Unknown,29.3,34.4
2022,PA,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,32.3,28.9
2022,PA,Unknown,Unknown,Unknown,Unknown,2 or more races,20.7,30.8
2022,PA,Unknown,Unknown,Unknown,Unknown,Asian,15.4,36.1
2022,PA,Unknown,Unknown,Unknown,Unknown,Hispanic,36.1,34.8
2022,PA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,38.5,36.1
2022,PA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,34.2,34.0
2022,PA,Unknown,Unknown,Unknown,Unknown,Unknown,33.4,34.3
2022,PR,18 - 24,Unknown,Unknown,Unknown,Unknown,21.8,27.1
2022,PR,25 - 34,Unknown,Unknown,Unknown,Unknown,36.0,33.0
2022,PR,35 - 44,Unknown,Unknown,Unknown,Unknown,41.9,38.9
2022,PR,45 - 54,Unknown,Unknown,Unknown,Unknown,47.4,33.8
2022,PR,55 - 64,Unknown,Unknown,Unknown,Unknown,38.0,41.8
2022,PR,65 or older,Unknown,Unknown,Unknown,Unknown,27.1,42.3
2022,PR,Unknown,College graduate,Unknown,Unknown,Unknown,34.2,37.3
2022,PR,Unknown,High school graduate,Unknown,Unknown,Unknown,33.8,37.4
2022,PR,Unknown,Less than high school,Unknown,Unknown,Unknown,30.6,38.5
2022,PR,Unknown,Some college or technical school,Unknown,Unknown,Unknown,36.5,33.9
2022,PR,Unknown,Unknown,Female,Unknown,Unknown,36.6,34.3
2022,PR,Unknown,Unknown,Male,Unknown,Unknown,31.4,39.1
2022,PR,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.6,37.7
2022,PR,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,34.6,39.2
2022,PR,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,35.4,36.7
2022,PR,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,33.8,40.0
2022,PR,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,37.3,35.1
2022,PR,Unknown,Unknown,Unknown,Data not reported,Unknown,28.5,35.7
2022,PR,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,35.6,34.9
2022,PR,Unknown,Unknown,Unknown,Unknown,Hispanic,34.2,36.6
2022,PR,Unknown,Unknown,Unknown,Unknown,Unknown,34.1,36.6
2022,RI,18 - 24,Unknown,Unknown,Unknown,Unknown,24.5,24.9
2022,RI,25 - 34,Unknown,Unknown,Unknown,Unknown,30.8,33.6
2022,RI,35 - 44,Unknown,Unknown,Unknown,Unknown,32.0,37.7
2022,RI,45 - 54,Unknown,Unknown,Unknown,Unknown,33.8,39.6
2022,RI,55 - 64,Unknown,Unknown,Unknown,Unknown,34.3,38.4
2022,RI,65 or older,Unknown,Unknown,Unknown,Unknown,29.2,40.3
2022,RI,Unknown,College graduate,Unknown,Unknown,Unknown,24.4,40.0
2022,RI,Unknown,High school graduate,Unknown,Unknown,Unknown,33.4,35.5
2022,RI,Unknown,Less than high school,Unknown,Unknown,Unknown,34.9,36.4
2022,RI,Unknown,Some college or technical school,Unknown,Unknown,Unknown,33.8,33.8
2022,RI,Unknown,Unknown,Female,Unknown,Unknown,31.9,31.4
2022,RI,Unknown,Unknown,Male,Unknown,Unknown,29.8,41.7
2022,RI,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,35.5,38.0
2022,RI,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,34.1,34.1
2022,RI,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,29.5,31.2
2022,RI,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,36.3,37.0
2022,RI,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,33.1,37.7
2022,RI,Unknown,Unknown,Unknown,Data not reported,Unknown,27.0,37.8
2022,RI,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,32.1,32.9
2022,RI,Unknown,Unknown,Unknown,Unknown,2 or more races,45.9,21.7
2022,RI,Unknown,Unknown,Unknown,Unknown,Asian,12.3,30.9
2022,RI,Unknown,Unknown,Unknown,Unknown,Hispanic,32.7,39.0
2022,RI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,39.5,38.8
2022,RI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,30.0,37.0
2022,RI,Unknown,Unknown,Unknown,Unknown,Unknown,30.8,36.5
2022,SC,18 - 24,Unknown,Unknown,Unknown,Unknown,21.8,24.1
2022,SC,25 - 34,Unknown,Unknown,Unknown,Unknown,36.8,31.3
2022,SC,35 - 44,Unknown,Unknown,Unknown,Unknown,40.2,33.8
2022,SC,45 - 54,Unknown,Unknown,Unknown,Unknown,40.9,38.2
2022,SC,55 - 64,Unknown,Unknown,Unknown,Unknown,39.4,35.4
2022,SC,65 or older,Unknown,Unknown,Unknown,Unknown,30.6,39.9
2022,SC,Unknown,College graduate,Unknown,Unknown,Unknown,32.3,37.3
2022,SC,Unknown,High school graduate,Unknown,Unknown,Unknown,35.9,32.6
2022,SC,Unknown,Less than high school,Unknown,Unknown,Unknown,35.4,33.3
2022,SC,Unknown,Some college or technical school,Unknown,Unknown,Unknown,36.7,35.3
2022,SC,Unknown,Unknown,Female,Unknown,Unknown,37.2,29.1
2022,SC,Unknown,Unknown,Male,Unknown,Unknown,32.8,40.7
2022,SC,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,37.2,32.4
2022,SC,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,40.0,31.1
2022,SC,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,39.8,32.3
2022,SC,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,37.5,37.6
2022,SC,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,34.0,37.7
2022,SC,Unknown,Unknown,Unknown,Data not reported,Unknown,30.1,37.4
2022,SC,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,39.5,22.5
2022,SC,Unknown,Unknown,Unknown,Unknown,2 or more races,38.2,30.8
2022,SC,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,28.6,33.7
2022,SC,Unknown,Unknown,Unknown,Unknown,Asian,8.8,40.1
2022,SC,Unknown,Unknown,Unknown,Unknown,Hispanic,35.2,33.6
2022,SC,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,44.5,30.2
2022,SC,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,32.0,36.4
2022,SC,Unknown,Unknown,Unknown,Unknown,Unknown,35.0,34.8
2022,SD,18 - 24,Unknown,Unknown,Unknown,Unknown,19.3,29.7
2022,SD,25 - 34,Unknown,Unknown,Unknown,Unknown,42.1,31.6
2022,SD,35 - 44,Unknown,Unknown,Unknown,Unknown,41.5,29.9
2022,SD,45 - 54,Unknown,Unknown,Unknown,Unknown,42.1,35.8
2022,SD,55 - 64,Unknown,Unknown,Unknown,Unknown,41.1,40.7
2022,SD,65 or older,Unknown,Unknown,Unknown,Unknown,32.6,40.2
2022,SD,Unknown,College graduate,Unknown,Unknown,Unknown,30.5,35.9
2022,SD,Unknown,High school graduate,Unknown,Unknown,Unknown,35.0,36.4
2022,SD,Unknown,Less than high school,Unknown,Unknown,Unknown,33.5,39.8
2022,SD,Unknown,Some college or technical school,Unknown,Unknown,Unknown,44.3,33.0
2022,SD,Unknown,Unknown,Female,Unknown,Unknown,37.0,29.6
2022,SD,Unknown,Unknown,Male,Unknown,Unknown,36.6,40.3
2022,SD,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,38.9,27.8
2022,SD,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,36.3,34.5
2022,SD,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,42.1,34.1
2022,SD,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,41.7,38.2
2022,SD,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,40.2,35.1
2022,SD,Unknown,Unknown,Unknown,Data not reported,Unknown,31.5,36.1
2022,SD,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,29.3,42.1
2022,SD,Unknown,Unknown,Unknown,Unknown,2 or more races,71.1,16.1
2022,SD,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,39.1,39.1
2022,SD,Unknown,Unknown,Unknown,Unknown,Hispanic,33.9,34.8
2022,SD,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,30.8,19.8
2022,SD,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,35.9,36.0
2022,SD,Unknown,Unknown,Unknown,Unknown,Unknown,36.8,35.4
2022,TN,18 - 24,Unknown,Unknown,Unknown,Unknown,24.0,28.4
2022,TN,25 - 34,Unknown,Unknown,Unknown,Unknown,43.5,24.1
2022,TN,35 - 44,Unknown,Unknown,Unknown,Unknown,41.4,33.5
2022,TN,45 - 54,Unknown,Unknown,Unknown,Unknown,47.3,29.7
2022,TN,55 - 64,Unknown,Unknown,Unknown,Unknown,41.8,36.9
2022,TN,65 or older,Unknown,Unknown,Unknown,Unknown,33.8,36.3
2022,TN,Unknown,College graduate,Unknown,Unknown,Unknown,32.5,37.2
2022,TN,Unknown,High school graduate,Unknown,Unknown,Unknown,42.9,28.0
2022,TN,Unknown,Less than high school,Unknown,Unknown,Unknown,40.7,27.4
2022,TN,Unknown,Some college or technical school,Unknown,Unknown,Unknown,39.3,33.5
2022,TN,Unknown,Unknown,Female,Unknown,Unknown,42.7,24.8
2022,TN,Unknown,Unknown,Male,Unknown,Unknown,35.1,39.0
2022,TN,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,45.2,27.5
2022,TN,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,39.1,29.2
2022,TN,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,40.3,31.6
2022,TN,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,39.7,33.3
2022,TN,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,44.1,31.6
2022,TN,Unknown,Unknown,Unknown,Data not reported,Unknown,33.8,34.2
2022,TN,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,44.1,29.7
2022,TN,Unknown,Unknown,Unknown,Unknown,2 or more races,29.4,30.9
2022,TN,Unknown,Unknown,Unknown,Unknown,Hispanic,36.0,32.4
2022,TN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,49.5,27.9
2022,TN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,38.0,32.6
2022,TN,Unknown,Unknown,Unknown,Unknown,Unknown,38.9,32.0
2022,TX,18 - 24,Unknown,Unknown,Unknown,Unknown,20.9,28.7
2022,TX,25 - 34,Unknown,Unknown,Unknown,Unknown,32.9,34.1
2022,TX,35 - 44,Unknown,Unknown,Unknown,Unknown,39.0,37.7
2022,TX,45 - 54,Unknown,Unknown,Unknown,Unknown,44.4,31.5
2022,TX,55 - 64,Unknown,Unknown,Unknown,Unknown,41.1,37.8
2022,TX,65 or older,Unknown,Unknown,Unknown,Unknown,33.1,36.6
2022,TX,Unknown,College graduate,Unknown,Unknown,Unknown,31.0,36.5
2022,TX,Unknown,High school graduate,Unknown,Unknown,Unknown,38.0,31.8
2022,TX,Unknown,Less than high school,Unknown,Unknown,Unknown,40.1,37.1
2022,TX,Unknown,Some college or technical school,Unknown,Unknown,Unknown,35.7,33.8
2022,TX,Unknown,Unknown,Female,Unknown,Unknown,36.7,29.5
2022,TX,Unknown,Unknown,Male,Unknown,Unknown,34.4,39.6
2022,TX,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,39.4,34.1
2022,TX,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,38.1,32.9
2022,TX,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,34.5,33.3
2022,TX,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,38.3,34.7
2022,TX,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,35.1,34.6
2022,TX,Unknown,Unknown,Unknown,Data not reported,Unknown,32.7,36.6
2022,TX,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,41.4,28.1
2022,TX,Unknown,Unknown,Unknown,Unknown,2 or more races,29.4,35.6
2022,TX,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,44.6,31.1
2022,TX,Unknown,Unknown,Unknown,Unknown,Asian,12.7,32.0
2022,TX,Unknown,Unknown,Unknown,Unknown,Hispanic,39.6,36.6
2022,TX,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,45.9,30.7
2022,TX,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,32.5,34.5
2022,TX,Unknown,Unknown,Unknown,Unknown,Unknown,35.5,34.7
2022,US,18 - 24,Unknown,Unknown,Unknown,Unknown,20.5,25.6
2022,US,25 - 34,Unknown,Unknown,Unknown,Unknown,32.2,31.8
2022,US,35 - 44,Unknown,Unknown,Unknown,Unknown,37.4,34.8
2022,US,45 - 54,Unknown,Unknown,Unknown,Unknown,39.9,35.1
2022,US,55 - 64,Unknown,Unknown,Unknown,Unknown,37.4,36.5
2022,US,65 or older,Unknown,Unknown,Unknown,Unknown,30.6,37.3
2022,US,Unknown,College graduate,Unknown,Unknown,Unknown,27.2,36.6
2022,US,Unknown,High school graduate,Unknown,Unknown,Unknown,35.7,32.3
2022,US,Unknown,Less than high school,Unknown,Unknown,Unknown,37.6,33.1
2022,US,Unknown,Some college or technical school,Unknown,Unknown,Unknown,35.9,33.6
2022,US,Unknown,Unknown,Female,Unknown,Unknown,34.1,29.2
2022,US,Unknown,Unknown,Male,Unknown,Unknown,32.6,38.9
2022,US,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,38.4,30.6
2022,US,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,36.5,32.2
2022,US,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,35.6,33.2
2022,US,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,35.7,34.9
2022,US,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,34.1,36.2
2022,US,Unknown,Unknown,Unknown,Data not reported,Unknown,29.5,35.3
2022,US,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,38.2,28.8
2022,US,Unknown,Unknown,Unknown,Unknown,2 or more races,33.7,31.1
2022,US,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,38.8,33.0
2022,US,Unknown,Unknown,Unknown,Unknown,Asian,13.3,32.0
2022,US,Unknown,Unknown,Unknown,Unknown,Hawaiian/Pacific Islander,35.3,32.5
2022,US,Unknown,Unknown,Unknown,Unknown,Hispanic,36.7,35.7
2022,US,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,43.0,31.6
2022,US,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,32.5,34.5
2022,US,Unknown,Unknown,Unknown,Unknown,Unknown,33.3,34.1
2022,UT,18 - 24,Unknown,Unknown,Unknown,Unknown,18.2,23.3
2022,UT,25 - 34,Unknown,Unknown,Unknown,Unknown,30.9,33.6
2022,UT,35 - 44,Unknown,Unknown,Unknown,Unknown,34.7,35.1
2022,UT,45 - 54,Unknown,Unknown,Unknown,Unknown,37.5,36.5
2022,UT,55 - 64,Unknown,Unknown,Unknown,Unknown,36.6,38.5
2022,UT,65 or older,Unknown,Unknown,Unknown,Unknown,30.2,39.2
2022,UT,Unknown,College graduate,Unknown,Unknown,Unknown,27.7,36.3
2022,UT,Unknown,High school graduate,Unknown,Unknown,Unknown,31.3,33.0
2022,UT,Unknown,Less than high school,Unknown,Unknown,Unknown,30.9,36.4
2022,UT,Unknown,Some college or technical school,Unknown,Unknown,Unknown,34.0,32.9
2022,UT,Unknown,Unknown,Female,Unknown,Unknown,30.5,29.3
2022,UT,Unknown,Unknown,Male,Unknown,Unknown,31.7,38.8
2022,UT,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.1,30.5
2022,UT,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,33.1,34.7
2022,UT,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,30.8,32.1
2022,UT,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,36.6,34.6
2022,UT,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,32.5,35.6
2022,UT,Unknown,Unknown,Unknown,Data not reported,Unknown,28.1,34.7
2022,UT,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,33.4,26.9
2022,UT,Unknown,Unknown,Unknown,Unknown,2 or more races,39.4,22.3
2022,UT,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,51.7,35.1
2022,UT,Unknown,Unknown,Unknown,Unknown,Asian,6.7,37.6
2022,UT,Unknown,Unknown,Unknown,Unknown,Hispanic,36.0,36.0
2022,UT,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,30.3,34.1
2022,UT,Unknown,Unknown,Unknown,Unknown,Unknown,31.1,34.2
2022,VA,18 - 24,Unknown,Unknown,Unknown,Unknown,17.9,24.6
2022,VA,25 - 34,Unknown,Unknown,Unknown,Unknown,33.3,30.3
2022,VA,35 - 44,Unknown,Unknown,Unknown,Unknown,41.1,32.0
2022,VA,45 - 54,Unknown,Unknown,Unknown,Unknown,40.3,35.8
2022,VA,55 - 64,Unknown,Unknown,Unknown,Unknown,40.2,33.8
2022,VA,65 or older,Unknown,Unknown,Unknown,Unknown,34.8,34.1
2022,VA,Unknown,College graduate,Unknown,Unknown,Unknown,30.0,34.7
2022,VA,Unknown,High school graduate,Unknown,Unknown,Unknown,36.4,31.5
2022,VA,Unknown,Less than high school,Unknown,Unknown,Unknown,40.8,29.3
2022,VA,Unknown,Some college or technical school,Unknown,Unknown,Unknown,39.0,30.6
2022,VA,Unknown,Unknown,Female,Unknown,Unknown,36.3,27.0
2022,VA,Unknown,Unknown,Male,Unknown,Unknown,34.2,37.1
2022,VA,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,37.9,32.4
2022,VA,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,42.0,26.3
2022,VA,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,37.3,29.4
2022,VA,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,37.2,33.5
